"osm_id","name","amenity"
4454756897,"Valley View Academy","school"
4456606596,"Maranatha Education Center","school"
4456606815,"Faith Newdawn Academy","school"
4456611009,"AIC Zion High School","school"
4457506593,"AIC Zion Education Centre","school"
4457507291,"Codman Academy","school"
4457550090,"Maranatha Education Centre","school"
4457763959,"Abundant Life School","school"
4461458485,"Codman Secondary School","school"
4461458486,"Neci Education Centre","school"
4461458487,"St James Feeding Programme and Learning Project","school"
4461458488,"Community Care Educational Organization","school"
4461496406,"Balozi High School","school"
4461510623,"Fountain Preparatory School","school"
4461519044,"Jorum Education Center","school"
4462892677,"Maji Mazuri Headstart Academy","school"
4464601890,"Maji Mazuri Headstart Academy","school"
4464622786,"MCO Primary School","school"
4464711189,"Cross-Plain Community Center","school"
4465952472,"Mathare Community Outreach (Joy)","school"
4465955077,"Maana Academy","school"
4467499562,"Shofco Mathare School for Girls","school"
4472311597,"Hope Compassion Centre","school"
5475170861,NA,NA
5475170862,NA,NA
5475170863,NA,NA
5886553885,"Moi Forces Academy","school"
6445077889,"Jessi School","school"
6445077891,"Missions of Hope International","school"
6445077893,"Undugu Basic Education Unit Mathare","school"
6445077901,"Mama Africa Academy","school"
6445077905,"Daima Primary School","school"
6445077914,"St Teresa's Girls Primary School","school"
6445077915,"Eden Community School","school"
6445081192,"Destiny Community Education","school"
6445081197,"Eden Annex Preparatory School","school"
6445081205,"Ananda Marga School","school"
6445081219,"Emmanuel Middle School","school"
6445081220,"The Affluent High School","school"
6445081224,"Salama Primary School","school"
6445111391,"Ananda Marga School","school"
6445111394,"AIPCA Ngei 2 Academy","school"
6445111396,"Ngei PAG Education Center","school"
6445111397,"St Ruth Academy","school"
6445111398,"Mathare Special Training Centre","school"
6445111402,"Wakibe Junior Academy","school"
6445111406,"Eden Annex Preparatory School","school"
6445111411,"Brainiac High school","school"
6445111413,"Mission of Hope Nigeria","school"
6445111415,"Rosken Education Centre","school"
6445111416,"Jorum E Center","school"
6445111417,"Blessed Junior Academy","school"
6445111419,"Spring View Education Center","school"
6445111420,"Mum's Care Academy","school"
6445111421,"Joy Community Education Centre","school"
6445111422,"Star Education Centre","school"
6445129687,"Ngei PAG Education Center","school"
6445129688,"Bishop Gitonga Academy","school"
6445129690,"Destiny Community School","school"
6445132385,"Mumo Education Center","school"
6445132389,"Ndururuno Secondary School","school"
6445132390,"Ndururuno Primary School","school"
6445137985,"Amaizing Day Care","school"
6445138085,"Community Care School","school"
6583228985,"Moi Forces Academy","school"
8128702910,"Emmanuel baby care","school"
8128746631,"Joy Day","school"
8128822739,"Blessed Baby Care","school"
8128866092,"Blessed Education Centre","school"
8128894421,"St Pauline Day Care","school"
8128906911,"Smart Brains Academy","school"
8129000931,"Destiny School","school"
8129001741,"Destiny School","school"
8157561205,"Neeves School","school"
8157631065,"Spring View Education Center","school"
8157725956,"Destiny Junior Education Centre","school"
8157770298,"Lea Daycare","school"
8157780961,"Blessings Baby Care","school"
8184260965,"School Of Hope","school"
8184322538,"Hope Compassion Center","school"
8184322539,"Ana Martin Escuela","school"
9134752817,"Judah Education Centre","school"
9134851417,"Strong Foundation Education Centre","school"
9134893317,"Strong Foundation Education Centre","school"
9134936917,"Community Care School","school"
9137254518,"Angel Junior Academy","school"
9137409517,"Angel Junior Academy","school"
9137438617,"Valley View Academy","school"
9137549717,"Inspiration Baby College","school"
9151258417,"Cross-Plain Community Center","school"
9154240767,"Edom Spring School","school"
9154422598,"Joy Community education center","school"
9154643490,"Seraphine Academy School","school"
9154742397,"St Teresa's Pre Primary School","school"
9154949209,"Destiny Community School","school"
9157423748,"Roots Institute Centre","school"
9157462997,"Edom Springs Community School","school"
9157510917,"Precious Child Juniour School","school"
9157526117,"Precious Child Junior School","school"
9157611045,"Star Education Centre","school"
9157650731,"Missions of Hope BH","school"
9157734217,"Woka Tender Care Junior Academy","school"
9160478755,"Neci Educational Center","school"
9160854674,"The Spring view School","school"
9160876505,"Kiboro Primary School","school"
9161134707,"Recada School","school"
9162822140,"St James Feeding Programme and Learning Project","school"
9163117746,"Ngei PAG Secondary School","school"
9163166531,"St. Ruth Academy","school"
9163195733,"Maxdais Faith School","school"
9163285495,"Masewani Community Educational Center","school"
9163316047,"Sweet Berries Educational Centre","school"
9163324818,"Furaha Preparatory School","school"
9163361080,"Sweet Berries Educational Centre","school"
9163367046,"Promotion School","school"
9163373603,"St Ann Daycare Nursery School","school"
9163394709,"Roses Daycare and Academy","school"
9163404480,"Roses Daycare and Academy","school"
9163860973,"Golden Bells Educational centre","school"
9163867300,"Golden Bells Education Centre","school"
9163900981,"Kanyaa Educational Centre","school"
9163908895,"Mathare outreach community (Joy)","school"
9163975211,"MCO Mixed Secondary School","school"
9167876768,"Bridge International Academy","school"
9168605551,"Shiners Faith Development Centre","school"
9168657279,"Mumo Education Centre","school"
9169137017,"Valley Gates Education Centre","school"
9169143617,"Valley Gates Education Center","school"
9169169217,"Goodstart Junior School","school"
9169179517,"Goodstart Junior School","school"
9169505385,"Balozi school","school"
9169559604,"Destiny Community Education Centre","school"
9169559923,"Destiny Community Education Center","school"
9170670413,"Mama Africa Academy","school"
9170724851,"St.Michael Educational Centre","school"
9173898977,"Mathare Community Outreach School","school"
10537647337,NA,NA
10537647338,NA,NA
10537647340,NA,NA
10537647345,NA,NA
10537647346,NA,NA
10537647350,NA,NA
10537647351,NA,NA
10537647365,NA,NA
10537647366,NA,NA
10537647377,NA,NA
11138588986,NA,NA
11138588987,NA,NA
11153601399,NA,NA
11236747235,NA,NA
11236747236,NA,NA
11236747237,NA,NA
11236747238,NA,NA
11236747239,NA,NA
11236747240,NA,NA
11236747241,NA,NA
11236747244,NA,NA
11236747245,NA,NA
11236747288,NA,NA
11676247114,"New Eastleigh Primary School",NA
734051761,"Blue Hills Academy","school"
1875584928,NA,"school"
2647292117,NA,NA
2647292119,NA,NA
2647292122,NA,NA
2647292124,NA,NA
4194272066,NA,NA
5039111574,NA,NA
5039111575,NA,NA
5039111576,NA,NA
5039111583,NA,NA
5039111584,NA,NA
5039111585,NA,NA
5039111586,NA,NA
5039111587,NA,NA
5039111588,NA,NA
5039111589,NA,NA
5886555685,"De Paul Catholic School","school"
6224915376,NA,NA
6224915377,NA,NA
6224915378,NA,NA
6224915379,NA,NA
6224915380,NA,NA
6224915381,NA,NA
6224915382,NA,NA
6224915383,NA,NA
6224915384,NA,NA
6247215858,"Queen Of Apostles Seminary Secondary School","school"
6249063035,"Kasarani Group of Schools","school"
6249168416,"Mt. Laverna Academy","school"
6249168490,"Baraka Mixed Secondary School","school"
6249168509,"Murema Primary School","school"
6826671306,"Mount Laverna Academy","school"
6827344681,"Providence Academy Primary","school"
7148016582,NA,NA
7148016583,NA,NA
7148016584,NA,NA
7148016585,NA,NA
7153968534,NA,NA
7153968535,NA,NA
7153968536,NA,NA
7153968537,NA,NA
7440986345,NA,NA
7440986346,NA,NA
7440986347,NA,NA
7440986348,NA,NA
7731361587,NA,NA
7731361588,NA,NA
7731361589,NA,NA
7731361590,NA,NA
7731361591,NA,NA
7731361592,"St. Anne's Lifred School","school"
8560325539,"Blessed Pavel Catholic School","school"
9569226997,NA,NA
10011081045,"st. Antony academy","school"
10941459897,"King college","school"
478551902,"Shadrack Kimalel Primary School","school"
612004748,NA,NA
612004749,NA,NA
612004860,NA,NA
612004864,NA,NA
612004865,NA,NA
612004907,NA,NA
612004909,NA,NA
612004911,NA,NA
612004912,NA,NA
612004916,NA,NA
612004919,NA,NA
612004933,NA,NA
612004935,NA,NA
612004954,NA,NA
612004955,NA,NA
612004956,NA,NA
612004957,NA,NA
612004958,NA,NA
612006972,NA,NA
612007086,"Bridge of Hope Educational Centre","school"
612007152,"Olympic Primary School","school"
612007263,"Kibera Academy","school"
612007264,"Kambi Muru Tenderlets CBO School","school"
612007279,"Mashimoni Squatters Primary School","school"
612007412,"Rudolf High School (Closed)","school"
612007413,"Lindi Ushirika Primary","school"
612007447,"Calvary Educational Centre","school"
612007489,"Mzalendo High Technical Center","school"
612007554,"Palm Olive Academy","school"
612007576,"Robter Nursery School","school"
612007585,"Ammsa Junior Academy","school"
612007672,"Laini Saba Primary School","school"
612007690,"Kibera YMCA Educational Center","school"
612007716,"Jakes Academy","school"
612008379,"Lindi Friends School","school"
612008500,"Tenderlings School","school"
612008764,"New Life MC School","school"
612009018,"Calvary Educational Centre","school"
612009191,"Red Rose Children Center","school"
612009192,"Berith Bible College","school"
612011358,"Kibera Glory Secondary School","school"
662794312,"Chemichemi Ya Tumaini","school"
748777107,"New Joy Centre","school"
748777109,"Pracious Children Centre","school"
748782275,"Miracle And Victory Children Centre","school"
748782276,"Kibera Academy Secondary School","school"
748782277,"Tumaini Juniour Academy","school"
748803831,"Goodnews Academy","school"
748804441,"Don Bosco","school"
748804550,"Jamhuri Assembly School (Closed)","school"
748804556,"Maranatha Laini Saba Academy","school"
748805433,"Church of God Primary","school"
748826131,"Kibera Free Methodist Academy","school"
748826133,"Magoso Primary School","school"
748828881,"Kibera Community Centre(Springs of Love)","school"
748833033,"Green House Pre-Unit School For Deaf","school"
748833035,"Valley of Hope","school"
748833039,"Kibera Center For Evangelization","school"
748858916,"Shepherd Staff Junior Children Centre","school"
748858917,"Ushirika Children Centre","school"
748863830,"Jesus Winners Pre-School","school"
752219201,"YMCA School","school"
752254027,"P A G School","school"
752254053,"St Veronica Nursery School","school"
752276386,"Graebens Driving Shool","school"
752276387,"Three Bells Center","school"
752317805,"Optimist Educational Centre","school"
752317837,"Baraka Junior School","school"
752352033,"Raila Educational Centre","school"
752388466,"St Batholomew","school"
752394857,"Tenderlings School","school"
752394881,"Ayany Primary School","school"
752394892,"Kibera Primary School","school"
761956459,"Joysprings Educational Centre","school"
761992157,"St Collins Nursery School","school"
775535480,"Stara Rescue Centre School","school"
890550499,"Anwar Junior Academy","school"
890550597,"Better Life Center","school"
890550633,"Kibera Day ECD","school"
890550666,"Raila Educational Centre","school"
1015625631,"Inua Mimi Rescue Centre","school"
1239977190,NA,NA
1239977195,NA,NA
1239977238,NA,NA
1239977246,NA,NA
1239977262,NA,NA
1239977283,NA,NA
1239977285,NA,NA
1239977289,NA,NA
1576448573,NA,NA
1576448574,NA,NA
1576448575,NA,NA
1576448576,NA,NA
1576448577,NA,NA
1577711334,"All Saints Cathedral Primary School","school"
1712435882,"Palm Olive Academy","school"
1764155302,"Riara Group of Schools Primary","school"
1768443464,"New HorizonHigh School","school"
1771323210,"Akili Complex","school"
1771323214,"Kingulu Primary School","school"
1771323215,"Love Africa Somi School","school"
1864056792,"Little Prince Primary School","school"
1875796680,"Joseph Kangethe Primary School","school"
1875796681,"Moi Girls School Nairobi","school"
1875796682,"Nairobi Training Centre","school"
1875796685,"Toi Primary School","school"
2066040973,"Jamhuri Primary","school"
2115330631,"Mbagathi Road Primary.","school"
2477075170,NA,NA
2477075171,NA,NA
2477075172,NA,NA
2477075173,NA,NA
2491664612,NA,NA
2491664613,NA,NA
2491664614,NA,NA
2491664615,NA,NA
2499021362,NA,NA
2499021364,NA,NA
2499021365,NA,NA
2499021366,NA,NA
2499021367,NA,NA
2499021368,NA,NA
2604599190,NA,NA
2604599191,NA,NA
2604599192,NA,NA
2604599193,NA,NA
2604599194,NA,NA
2604599195,NA,NA
2604599196,NA,NA
2604599197,NA,NA
2604599198,NA,NA
2604599199,NA,NA
2847951200,"Glory Primary School","school"
2923089741,"Lindi Friends School Kibera","school"
2923291988,"Kara Kids Centtre","school"
2923338570,"Emuhaya Rescue Rentre","school"
2923338571,"MOC Nursery School","school"
2923436815,"Imani Jere Children Center (Closed)","school"
2923436819,"Shalyne Educational Centre","school"
2923513480,"Adventure Pride Centre","school"
2923513482,"Holy Trinity Education Centre","school"
2923513483,"Calvary Educational Centre","school"
2923513484,"Calyx Academy","school"
2923513485,"Calyx Academy","school"
2923513486,"Elite Visionary School","school"
2923513487,"God's Mercy Academy","school"
2923513489,"Kicoshep Nursery School","school"
2923513490,"Kicoshep Primary School","school"
2923513493,"Mercy Junior Educational Centre","school"
2923513494,"Mercy Junior Educational Centre","school"
2923513495,"New Joy Centre chemistry","school"
2923513496,"Optimist Educational Centre","school"
2923513498,"St. Gyaviira Centre","school"
2923513500,"Stara Rescue Centre School","school"
2923814192,"Tusaidie Watoto Project Kibera","school"
2923814193,"The Green Pastures School","school"
2923814196,"Joysprings Educational Centre","school"
2923814197,"Salvation Army Nursery School","school"
2923815701,"Shammah Children Centre","school"
2923815702,"Shammah Children Centre","school"
2923815706,"St Andrews ACK School","school"
2923815712,"St Georges Ordhodox Community Centre","school"
2930995487,"Lumina Academy","school"
2932284090,"High Flyer Children Centre","school"
2932284092,"Nairobi West High School","school"
2932284094,"Redrose Children Centre","school"
2932284095,"Chema Vision Children Centre","school"
2932284096,"Chema Vision Children Centre","school"
2935262132,"Facing The Future Educational Centre","school"
2935262133,"Happy Kids ECD","school"
2935262134,"Mashimoni Friends ECD","school"
2935485237,"Hope Restoration Centre Kenya","school"
2935485238,"John Paul Mixed Secondary School","school"
2941807997,"All Nations PEFA Academy","school"
2941807998,"Cherry Children Education Centre","school"
2941808000,"Transform Faith Hope","school"
2950176596,"The Great Achievers Preparatory School","school"
2951976091,"Angels of Hope","school"
2951976094,"Havilla Children Centre","school"
2951976096,"Jeremic Adventist Academy","school"
2951976097,"Three Bells Primary","school"
2951976098,"Young Achievers School","school"
2952187232,"Mashimoni Squatters Secondary School","school"
2952206939,"St John PAG Nursery","school"
2952206941,"St Judy Community Centre","school"
2952263120,"Desert Stream School","school"
2952263121,"Elite Visionary High School","school"
2952263122,"Lasoha Pre-school","school"
2952263123,"Lindi PAG Educational Centre","school"
2952263124,"Raibow Educational Centre","school"
2952263125,"Slumcare Community Centre","school"
2953922776,"Little Angels Kids Centre","school"
2953922777,"Magoso School","school"
2954147620,"Strait Secondary School","school"
2959968890,"Olympic High School","school"
2962598199,"Amazing Grace_Closed","school"
2962598200,"Carona Vision Centre","school"
2962598201,"Harvest Pre-School","school"
2962598202,"Soweto Resource Centre","school"
2962598204,"Wings Nursery School","school"
2964954568,"Tenderlings School","school"
2968491187,"New Lang'ata Centre School","school"
2978013374,"Loam Education Centre","school"
2978013376,"Happy Kids Children Center","school"
2979078701,"Shadrack Kimalel Secondary School","school"
2979097967,"Star Of The Land Education Centre","school"
2979113005,"Neema Academy","school"
2984275384,"Gospel Revival Academy","school"
2984297815,"Loving The Orphan","school"
2984297816,"Neema Primary School Academy","school"
3004383269,"Tunza Children Center","school"
3009031328,"Julie Hope Children and Rescue Centre","school"
3029503500,"MOC Primary School","school"
3034459577,"Little Rock ECD","school"
3070186504,"Karama Academy","school"
3070186505,"Karama Academy","school"
3070240345,"St Juliet Education Centre","school"
3070240346,"St Juliet Education Centre","school"
3070274195,"Little Prince Primary School","school"
3073056064,"Chrisco Educational Centre","school"
3082332223,"Chrisco Educational Centre","school"
3082332224,"Greatstar Academy","school"
3082332225,"Hope and Faith Junior Academy","school"
3082332226,"Jamy Quality Educational Centre","school"
3082332227,"Kenya Adonai Masters And Servants Of Children","school"
3082332228,"Kenya Adonai Masters And Servants Of Children","school"
3082332229,"Restoration Educational Centre","school"
3082332231,"St Florence Educational Centre","school"
3082332232,"St Florence Educational Centre","school"
3174474065,"Perijang Education Centre","school"
3454366437,"Utu Montessori Academy","school"
3454366438,"Utu Montessori Academy","school"
3454416004,"Brainstorm Junior School","school"
3454416006,"Role Model Education Centre","school"
3459042563,"Sarah Juniour Children Centre","school"
3459074425,"Victory Kindergated","school"
3533006869,"Spurgeons Academy","school"
3533006870,"Spurgeons Academy","school"
5112424649,"Goodson Childcare Centre","school"
5112486230,"Rem Outreach Community Centre","school"
5112486231,"Rem Outreach Community Centre","school"
5112495242,"Three Bells Secondary","school"
5112539268,"Christian Community Development Association","school"
5112539269,"Goodlife Educational Centre","school"
5112568186,"Angels of Hope","school"
5112588899,"Havilla Children Centre","school"
5119234548,"Young Achievers Pre-School","school"
5119249858,"St. George Orthodox","school"
5134766588,"Inua Mimi Rescue Centre","school"
5134766589,"Jeremic Adventist Academy","school"
5134869728,"Kibera Day ECD","school"
5134869729,"Raila Educational Centre","school"
5134869730,"Star Of The Land Education Centre","school"
5134869731,"The Great Achievers Preparatory School","school"
5134901855,"Tunza Children Center","school"
5170815428,"The Green Pastures School","school"
5170840099,"New Hope Academy","school"
5170840100,"New Hope Academy","school"
5222701872,NA,NA
5222701873,NA,NA
5225712285,NA,NA
5225712286,NA,NA
5225712287,NA,NA
5225712288,NA,NA
5225712289,NA,NA
5225712290,NA,NA
5225712291,NA,NA
5225712292,NA,NA
5225879910,NA,NA
5225879920,NA,NA
5383781972,NA,NA
5383781973,NA,NA
5383781974,NA,NA
5383781975,NA,NA
5383781976,NA,NA
5383781977,NA,NA
5400815312,"Shine Academy","school"
5400815313,"Shine Academy","school"
5401775769,"Jawabu School","school"
5401775807,"St. Nicholas Senior School","school"
5412286010,"Kilimani International School","school"
5412286189,NA,NA
5412286190,NA,NA
5412286191,NA,NA
5412286192,NA,NA
5412286193,NA,NA
5412286541,"Moringa School","school"
5678296454,NA,NA
5678296455,NA,NA
5720427329,NA,NA
5720427330,NA,NA
5720427332,NA,NA
5778472301,"Jonlesta Primary School","school"
6021542944,"Focus Top High School","school"
6021542946,"Grace of The Lord ECDE Centre","school"
6021550872,"New Life","school"
6178983002,NA,NA
6178983003,NA,NA
6178983004,NA,NA
6586061435,"Sunflower Early Education Development","school"
7174839950,"BornStar Children Center","school"
7174839951,"Silver Springs Secondary School","school"
7200228127,"West Hill Kid's Centre","school"
7705248710,NA,NA
7937498941,"Joowia Academy","school"
7937755839,"Seeds Of Hope Primary School","school"
7937755841,"One Girl Can","school"
7937755843,"Nyota Center","school"
7937755844,"Jesus City Reigner Day Care","school"
7937755846,"Jamii Yetu Educational Centre","school"
7937755848,"Wee care daycare","school"
7937755850,"Rainbow Community Unity Centre","school"
7937755851,"Blessed children academy","school"
7937755855,"Restoration Kindergarten","school"
7937755857,"Early Childhood Centre","school"
7937755858,"PCEA Education Center","school"
7937755860,"Wisdom Ashrays Center","school"
7937755865,"Foundation Of Hope","school"
7937755867,"Good News Academy","school"
7937755869,"Soweto Junior Academy","school"
7937755870,"Ushirika Girls kibera","school"
7937755872,"AIC Kibera Academy","school"
7937755873,"Kibera Pride Children's Home","school"
7937755874,NA,NA
7937755878,"calendar shop","school"
7937755880,"Brown Daisy Children Centre","school"
7937755882,"Hope and Shine Kibera Centre","school"
7937824585,"Salama Day care","school"
7937824587,"St.Mary's High School","school"
7937824588,"Mary Mother of Hope Educational Centre","school"
7937824590,"Helping Hands School","school"
7937824591,"The promised Land Academy","school"
7937824593,"Truerun Education Centre","school"
7937824595,"Lifespring Bible Church School","school"
9005211668,NA,NA
9020282092,NA,NA
9053052297,"Goodlife Educational Centre","school"
9053123777,"Green Field Academy","school"
9055577087,"ELPO Community School","school"
9055739217,"Tuungane Child Rescue","school"
9055745298,"Grace Land Academy","school"
9055766085,"Star of Hope","school"
9055969745,"Karanja Road Nursery School","school"
9058295220,"Israel Education Center","school"
9075862089,"Shalyne Education Centre","school"
9108270507,"Chema Vision Children Center","school"
9108401529,"Brainstorm Junior Children's Centre","school"
9110213222,"Tapa Educational Centre","school"
9114034896,"Garden of Hope Education Center","school"
9114039451,"Garden of Hope Education Center","school"
9114337333,"Jumige City Center","school"
9114398530,"United of Charin Kds Center","school"
9119342264,"Community Pillars Center","school"
9119355587,"Kibera Free Methodist Academy","school"
9119356135,"Community Pillars Center","school"
9119480630,"Ushirika School Pre-Primary","school"
9119593360,"Golf Course Academy","school"
9119608258,"Church of God Pre-Primary","school"
9119608324,"Golf Course Academy Pre-Primary","school"
9122747111,"Aldama Education center","school"
9125919261,"Kibera YMCA","school"
9125922844,"Glory Pre-Primary School","school"
9128632154,"Joy Hope Centre","school"
9128658716,"Word Bible Children School","school"
9128817050,"Bornstar Children Center","school"
9128834011,"Kibera School of Hope","school"
9128848285,"Christadelphian Bible Mission Educatonal Center","school"
9129103310,"Perijang Primary","school"
9129136345,"Wisdom Ashrays Center","school"
9131271942,"Tunza Africa children Center and School","school"
9137249755,"Ceery children centre","school"
9137312285,"St Martine school and daycare center","school"
9137478430,"New horizons Secondary School","school"
9139621563,"Lind PAGi Educational Center","school"
9139679247,"Abundant Grace Children Center","school"
9139823597,"Jumige ECD center (lasoha community children center)","school"
9216102018,"Kibera Girls Soccer Academy","school"
9972960084,NA,NA
9972960085,NA,NA
9972963848,NA,NA
9972963849,NA,NA
9973320262,NA,NA
9973320264,NA,NA
10780885565,"garden of hope","school"
10780885566,"ECD","school"
10780885592,"school","school"
10780885593,"lindi school","school"
10780885596,"PIGI EDUCATIONAL CENTRE","school"
10780885598,"desert stream school","school"
10780885602,"neema school","school"
10780885603,"lini saba primary school","school"
10780953106,"st.martin's school","school"
10780953107,"magoso school","school"
10780953111,"kibera girls school","school"
10780953124,"ushirika primary school","school"
10788139059,"garden of hope primary school","school"
10788139060,"ymca school","school"
10789830945,"calvary educational centre","school"
11049399889,NA,NA
11049399890,NA,NA
11049399891,NA,NA
11049399892,NA,NA
11049399893,NA,NA
11049399894,NA,NA
11049399895,NA,NA
11049399896,NA,NA
11049399897,NA,NA
11049399898,NA,NA
11049399899,NA,NA
11049399900,NA,NA
11049399901,NA,NA
11459522705,NA,NA
11459522706,NA,NA
11459522707,NA,NA
11459522708,NA,NA
11459522709,NA,NA
11459522710,NA,NA
11459522711,NA,NA
11459522712,NA,NA
11459522713,NA,NA
11681732671,"Riara Group of Schools Grade 1","school"
11681732672,"Riara International School","school"
30092225,"Kinderworld Academy","school"
30092294,"Nairobi Academy Secondary","school"
279099179,NA,NA
521103109,"Jonathan Gloag Academy","school"
583157837,"St Christophers","school"
612007401,"Lindi Ushirika Nursery School","school"
612007406,"Saviour King Academy","school"
612007816,"Linda Baby Care","school"
612008370,"St Christine Education Centre","school"
612008576,"Victory Hope Community Centre","school"
612008786,"Zelyn Pre-School Academy","school"
612008903,"Ujamaa Community Based School","school"
612009037,"St. John Community School","school"
612009057,"Soweto Baptist High School","school"
694360442,"Karen South School","school"
694431111,"Don Bosco Boys Town","school"
712907767,"Saviour King Academy","school"
720900823,"Moi Educational Center","school"
748779286,"Abib Kindergarten","school"
748833040,"Childlife Olympic Vocational Centre","school"
748845930,"New Hope Initiative kibera School","school"
748845940,"ACK Emmanuel Educational Centre","school"
748845943,"Undugu School Kibera","school"
748863824,"St Bakita Nursery School","school"
748863827,"Wings Of Life Children's Centre","school"
748863829,"PCEA Silanga High School","school"
748870479,"Church On The Rock Academy","school"
748870482,"St Stephen Educational Centre","school"
748912629,"Gifted Hands Educational Centre","school"
748912704,"St Joseph (Missionaries Of Charity)","school"
748912736,"Seed School Kibera","school"
752223310,"Kibera Blessed Academy","school"
752262462,"Watu Moja Lee Academy","school"
775527189,"Academia School of Kibra","school"
890550513,"St Vincent De Paul Nursery School","school"
1486382851,NA,NA
1576869140,NA,NA
1576869150,NA,NA
1576869152,NA,NA
1576869154,NA,NA
1576869156,NA,NA
1576869179,NA,NA
1576869190,NA,NA
1576869191,NA,NA
1577711343,"Madaraka Primary School","school"
1577711417,NA,NA
1577711420,NA,NA
1577711434,NA,NA
1577711435,NA,NA
1577711446,NA,NA
1577711447,NA,NA
1577711455,NA,NA
1577711456,NA,NA
1577711461,NA,NA
1577711462,NA,NA
1577711469,NA,NA
1577711470,NA,NA
1580160501,"Plainsview Educational Centre","school"
1763898747,"Shofco Kibera School For Girls","school"
1960073843,"Kongoni Primary School","school"
2064571554,"KAG Olympic Education Centre","school"
2135718636,"Langata Road Primary School","school"
2135801268,"Langata West Primary School","school"
2145361949,"Shree Cutchi Leva Patel Samaj School","school"
2380128304,NA,NA
2380128305,NA,NA
2380128306,NA,NA
2380128307,NA,NA
2380128308,NA,NA
2380128309,NA,NA
2380128310,NA,NA
2380128311,NA,NA
2480974228,NA,NA
2480974229,NA,NA
2480974230,NA,NA
2480974231,NA,NA
2480974232,NA,NA
2484247816,NA,NA
2484247819,NA,NA
2484247823,NA,NA
2484247825,NA,NA
2484247828,NA,NA
2608899976,NA,NA
2608899977,NA,NA
2608899978,NA,NA
2608899979,NA,NA
2608899980,NA,NA
2608899981,NA,NA
2608899982,NA,NA
2608899983,NA,NA
2608899984,NA,NA
2608899985,NA,NA
2608899986,NA,NA
2608899987,NA,NA
2608899988,NA,NA
2608899989,NA,NA
2608899992,NA,NA
2608899993,NA,NA
2665662965,NA,NA
2665662967,NA,NA
2665662969,NA,NA
2665662973,NA,NA
2665663653,NA,NA
2665663655,NA,NA
2665663656,NA,NA
2665663658,NA,NA
2665668237,NA,NA
2665668238,NA,NA
2665668239,NA,NA
2665668241,NA,NA
2666300141,NA,NA
2666300142,NA,NA
2666300143,NA,NA
2666300144,NA,NA
2666300145,NA,NA
2666300146,NA,NA
2666300147,NA,NA
2666300149,NA,NA
2666300151,NA,NA
2666300152,NA,NA
2666300153,NA,NA
2666300154,NA,NA
2666300155,NA,NA
2666300156,NA,NA
2666300158,NA,NA
2666300159,NA,NA
2666300160,NA,NA
2666300161,NA,NA
2666300162,NA,NA
2666300912,NA,NA
2666300913,NA,NA
2666300914,NA,NA
2666300915,NA,NA
2666300916,NA,NA
2666300917,NA,NA
2666300918,NA,NA
2666300920,NA,NA
2666303872,NA,NA
2666303873,NA,NA
2666303874,NA,NA
2666303875,NA,NA
2683171978,NA,NA
2683171979,NA,NA
2683171981,NA,NA
2683171982,NA,NA
2683171983,NA,NA
2683171985,NA,NA
2683171987,NA,NA
2822328193,NA,NA
2822328194,NA,NA
2822328196,NA,NA
2822328198,NA,NA
2923436816,"Kibera Silanga Ushirika Group Primary School","school"
2923814199,"Woodley Nazarene Primary School","school"
2923815704,"Soweto Academy","school"
2923815707,"St Catherine Children and Educational Centre","school"
2923815708,"St Catherine Children and Educational Centre","school"
2930752632,"Maria Consolata Nusery","school"
2930836428,"Maria Consolata","school"
2930836429,"Zelyn Academy","school"
2932284091,"KAG Olympic Education Centre","school"
2935256787,"Baptist Rescue Centre","school"
2935256797,"Seed School Kibera","school"
2935256799,"St Anne Children Centre","school"
2952187215,"Baptist Rescue Centre","school"
2952187216,"Bethel kibera School","school"
2952187217,"Cana Junior Children Centre","school"
2952187218,"FPFK Gatwekera School","school"
2952187220,"Galilaya Educational Centre","school"
2952187221,"Gifted Hands Educational Centre","school"
2952187223,"Global One Kibera School","school"
2952187224,"Golden Light Secondary","school"
2952187226,"Kibera Hamlets","school"
2952187229,"Kimmta Academy","school"
2958438682,"Maono Educational Centre","school"
2959968892,"Soweto Academy Girls School","school"
2964077207,"St Marys Educational Centre","school"
2964077208,"Wanken Children Centre","school"
2964135581,"Bright Star Junior School","school"
2966573884,"Starays Hope Community Center","school"
2968577916,"Galilaya Educational Centre","school"
2968577923,"Hope Academy","school"
2968577924,"Tumaini Hope Center Primary","school"
2968577925,"Hoywik Learning Centre","school"
2968577926,"Hoywik Learning Centre","school"
2968578135,"Miracle And Victory Children Centre","school"
2968578136,"Oloos Student Centre","school"
2968578146,"St Peters Wonder","school"
2968578147,"St Peters Wonder","school"
2968578149,"St Stephen Children's Centre","school"
3009031329,"Jeshurum Children Centre","school"
3070142761,"Golden Heart Academy","school"
3070202859,"Niami Educational Centre","school"
3073173658,"Baraka Za Ibrahim Secondary School","school"
3073260240,"Fairview Educational Centre","school"
3073260241,"Fair View Children Centre","school"
3502586532,"Open Gate of Hope Academy","school"
3690112796,NA,NA
3690112797,NA,NA
3690112798,NA,NA
3690112799,NA,NA
3690223216,NA,NA
3690223217,NA,NA
3690223218,NA,NA
3690223219,NA,NA
3690223220,NA,NA
3690223221,NA,NA
3690301545,NA,NA
3690301546,NA,NA
3690301547,NA,NA
3690301548,NA,NA
3690301549,NA,NA
