"osm_id","longitude","latitude"
10780885596,36.7932258,-1.3123645
10780885598,36.7944891,-1.3120535
10780885602,36.7921046,-1.3116378
10780885603,36.7944301,-1.3106081
10780953106,36.7929549,-1.3107127
10780953107,36.7932875,-1.3102998
10780953111,36.7869145,-1.3110506
10780953124,36.7957815,-1.313491
10788139059,36.7974573,-1.3144205
10788139060,36.7952954,-1.3110123
10789830945,36.789494,-1.3084911
11049399889,36.8166473,-1.2990401
11049399890,36.8166237,-1.2989461
11049399891,36.8172933,-1.2987225
11049399892,36.818013,-1.2988488
11049399893,36.8173314,-1.2990592
11049399894,36.8187377,-1.3005979
11049399895,36.8185815,-1.300341
11049399896,36.8185313,-1.2999164
11049399897,36.8183574,-1.2995808
11049399898,36.8181791,-1.299381
11049399899,36.8182946,-1.2996187
11049399900,36.8166017,-1.3003531
11049399901,36.8160793,-1.3005242
11459522705,36.7923868,-1.3019073
11459522706,36.7923278,-1.3013951
11459522707,36.7922795,-1.301304
11459522708,36.7923492,-1.3016043
11459522709,36.7923814,-1.302213
11459522710,36.7929769,-1.3023739
11459522711,36.7929514,-1.3016888
11459522712,36.7928092,-1.3012731
11459522713,36.7923814,-1.3013013
11681732671,36.7674517,-1.2985746
11681732672,36.7679133,-1.298422
30092225,36.8235505,-1.3137922
30092294,36.7532749,-1.3401766
279099179,36.8189375,-1.3134266
521103109,36.812998,-1.314269
583157837,36.7145777,-1.3181003
612007401,36.7902852,-1.3150596
612007406,36.790573,-1.315097
612007816,36.7868672,-1.3141701
612008370,36.7770397,-1.3172201
612008576,36.8023282,-1.3158218
612008786,36.7984839,-1.3172255
612008903,36.7924852,-1.3163609
612009037,36.7961312,-1.3183716
612009057,36.8000285,-1.3167449
694360442,36.7430768,-1.3437999
694431111,36.7115405,-1.3262033
712907767,36.7902753,-1.3147527
720900823,36.8190204,-1.313551
748779286,36.7754013,-1.3149053
748833040,36.7775676,-1.3147643
748845930,36.7943387,-1.3184673
748845940,36.7986811,-1.3185087
748845943,36.799904,-1.31746
748863824,36.7984272,-1.3174306
748863827,36.7960534,-1.3172816
748863829,36.797404,-1.3174081
748870479,36.7773643,-1.317492
748870482,36.7774269,-1.3173959
748912629,36.7841006,-1.3137152
748912704,36.7824366,-1.314799
748912736,36.7818796,-1.316216
752223310,36.802059,-1.3154868
752262462,36.7882089,-1.3125698
775527189,36.7807177,-1.3190886
890550513,36.7773927,-1.3141151
1486382851,36.7659436,-1.3443064
1576869140,36.816399,-1.3077976
1576869150,36.8163654,-1.3082709
1576869152,36.8170439,-1.3083268
1576869154,36.817357,-1.3083268
1576869156,36.8159452,-1.3084759
1576869179,36.8173197,-1.3090983
1576869190,36.8170625,-1.3096647
1576869191,36.8158999,-1.3096644
1577711343,36.8164006,-1.3087468
1577711417,36.8166687,-1.3085854
1577711420,36.816381,-1.3085874
1577711434,36.8162107,-1.3086928
1577711435,36.8163729,-1.3086928
1577711446,36.8162067,-1.3087799
1577711447,36.8163425,-1.3087799
1577711455,36.8162918,-1.3088488
1577711456,36.8163384,-1.3088488
1577711461,36.8166566,-1.3088731
1577711462,36.8167822,-1.3088792
1577711469,36.8162898,-1.308944
1577711470,36.8167762,-1.3089663
1580160501,36.8410777,-1.3197421
1763898747,36.7861025,-1.3156641
1960073843,36.8279633,-1.3119259
2064571554,36.7778488,-1.3147084
2135718636,36.81242,-1.3167678
2135801268,36.780257,-1.322377
2145361949,36.8232815,-1.3082443
2380128304,36.8100181,-1.3190488
2380128305,36.8101287,-1.3191731
2380128306,36.809713,-1.319209
2380128307,36.8097682,-1.319271
2380128308,36.8098747,-1.319399
2380128309,36.8099375,-1.3194695
2380128310,36.8094171,-1.3194721
2380128311,36.8096457,-1.319729
2480974228,36.7144744,-1.3176342
2480974229,36.7157028,-1.3184681
2480974230,36.7139808,-1.3199698
2480974231,36.7129965,-1.3186156
2480974232,36.7144315,-1.3176074
2484247816,36.713043,-1.3085264
2484247819,36.7142607,-1.3072124
2484247823,36.716149,-1.3083762
2484247825,36.7144699,-1.308934
2484247828,36.7142875,-1.3087892
2608899976,36.8367491,-1.3168655
2608899977,36.83675,-1.3169858
2608899978,36.8371985,-1.3169825
2608899979,36.8371993,-1.3170985
2608899980,36.8367203,-1.3171021
2608899981,36.836721,-1.3171971
2608899982,36.8371938,-1.3171935
2608899983,36.8371943,-1.3172703
2608899984,36.8368376,-1.317273
2608899985,36.8368384,-1.3173721
2608899986,36.8378383,-1.3173645
2608899987,36.8378196,-1.3172653
2608899988,36.8373366,-1.3172629
2608899989,36.8373371,-1.3171688
2608899992,36.8373553,-1.3170806
2608899993,36.8373558,-1.3169681
2665662965,36.7341687,-1.3358422
2665662967,36.7342706,-1.3358596
2665662969,36.7342344,-1.3360701
2665662973,36.7341351,-1.336054
2665663653,36.7342961,-1.3358449
2665663655,36.7344744,-1.3358757
2665663656,36.7344597,-1.3359937
2665663658,36.7342786,-1.3359629
2665668237,36.7356707,-1.3382394
2665668238,36.7372586,-1.3384915
2665668239,36.7382617,-1.3343191
2665668241,36.7362662,-1.3347053
2666300141,36.7367331,-1.3362257
2666300142,36.7369766,-1.3362975
2666300143,36.7369008,-1.3365542
2666300144,36.7367049,-1.3363787
2666300145,36.7370289,-1.3359935
2666300146,36.7369147,-1.3359629
2666300147,36.7368484,-1.3362107
2666300149,36.7373837,-1.3363957
2666300151,36.7372425,-1.3364551
2666300152,36.7374312,-1.3365056
2666300153,36.7374912,-1.3362818
2666300154,36.7369878,-1.336147
2666300155,36.7372393,-1.3364665
2666300156,36.7374055,-1.336604
2666300158,36.7375449,-1.3368188
2666300159,36.7375191,-1.3369267
2666300160,36.7373447,-1.336885
2666300161,36.7373577,-1.3368035
2666300162,36.7371694,-1.3367585
2666300912,36.7334779,-1.3338103
2666300913,36.7336013,-1.3337164
2666300914,36.7361923,-1.3341643
2666300915,36.7354627,-1.3382321
2666300916,36.7330246,-1.3378298
2666300917,36.7333223,-1.3363068
2666300918,36.733553,-1.3352047
2666300920,36.7334913,-1.3345799
2666303872,36.7408138,-1.3452535
2666303873,36.7423949,-1.3454251
2666303874,36.7428844,-1.3433751
2666303875,36.7412697,-1.3431499
2683171978,36.7258962,-1.2974149
2683171979,36.7235707,-1.3021296
2683171981,36.7239946,-1.3025848
2683171982,36.7244676,-1.3027823
2683171983,36.7261781,-1.3031808
2683171985,36.7329864,-1.2960817
2683171987,36.7360599,-1.2968458
2822328193,36.8017672,-1.3153603
2822328194,36.8022414,-1.3156873
2822328196,36.8020357,-1.3157361
2822328198,36.8018273,-1.3158112
2923436816,36.7955956,-1.3180524
2923814199,36.7781384,-1.3157666
2923815704,36.7757272,-1.3161366
2923815707,36.7752944,-1.3153329
2923815708,36.7752276,-1.3154273
2930752632,36.7978128,-1.3185927
2930836428,36.7984672,-1.3184547
2930836429,36.7984968,-1.3173181
2932284091,36.7778431,-1.3146937
2935256787,36.7809531,-1.3167512
2935256797,36.7818908,-1.316194
2935256799,36.7861306,-1.314932
2952187215,36.7809527,-1.3167602
2952187216,36.7838077,-1.3143616
2952187217,36.7841846,-1.3147207
2952187218,36.7796376,-1.3161588
2952187220,36.778912,-1.317247
2952187221,36.784104,-1.3138454
2952187223,36.7810067,-1.3148942
2952187224,36.7805469,-1.3175433
2952187226,36.7825824,-1.3153746
2952187229,36.7822368,-1.3152
2958438682,36.7765584,-1.3171358
2959968892,36.7758679,-1.3160091
2964077207,36.8008591,-1.3173173
2964077208,36.7993284,-1.3172026
2964135581,36.7995589,-1.3171288
2966573884,36.7771799,-1.3145007
2968577916,36.778917,-1.3172201
2968577923,36.779988,-1.3186214
2968577924,36.7800703,-1.3186916
2968577925,36.7796323,-1.3189744
2968577926,36.7796742,-1.3190459
2968578135,36.7834195,-1.3142551
2968578136,36.7846516,-1.3148997
2968578146,36.7819456,-1.3190246
2968578147,36.7819482,-1.319086
2968578149,36.7833033,-1.3150244
3009031329,36.7752911,-1.3153762
3070142761,36.7837557,-1.3153248
3070202859,36.785179,-1.3148228
3073173658,36.7831348,-1.3147083
3073260240,36.7758442,-1.3146055
3073260241,36.7754051,-1.31484
3502586532,36.7986562,-1.3179004
3690112796,36.8310008,-1.3152256
3690112797,36.8310769,-1.3153171
3690112798,36.830938,-1.3154327
3690112799,36.8308619,-1.3153412
3690223216,36.8309233,-1.3149553
3690223217,36.8309832,-1.3149178
3690223218,36.831139,-1.31518
3690223219,36.8313728,-1.3153837
3690223220,36.8313174,-1.3154466
3690223221,36.8310641,-1.3152264
3690301545,36.8310405,-1.3153855
3690301546,36.8310716,-1.3154274
3690301547,36.8311501,-1.315376
3690301548,36.8310879,-1.3152962
3690301549,36.8310703,-1.3153091
3690301550,36.8310324,-1.3153638
3690301551,36.8310387,-1.3151775
3690301552,36.8310121,-1.3151948
3690301553,36.8309499,-1.3151313
3690301554,36.8308972,-1.3152138
3690301555,36.8309364,-1.3152557
3690301556,36.8309946,-1.3152151
3690301557,36.8311189,-1.3152741
3697099807,36.7225693,-1.3271599
3697099808,36.7224579,-1.3287831
3697099809,36.7233265,-1.328868
3697099810,36.7233805,-1.3272202
4110596789,36.8190675,-1.3133469
4110596790,36.8191694,-1.3133362
4110596791,36.8194323,-1.313481
4110596792,36.8197649,-1.3133576
4110596793,36.8200653,-1.3134005
4110596794,36.8200814,-1.3138296
4110596795,36.8199044,-1.3139315
4110596796,36.8198722,-1.3140066
4110596797,36.8198561,-1.3143444
4110596798,36.8199097,-1.3147198
4110596799,36.8194484,-1.31487
4110596800,36.8192821,-1.3148968
4110596801,36.8190514,-1.3147788
4110596802,36.8188476,-1.3146448
4110596803,36.8185418,-1.3143927
4110596804,36.8183392,-1.3141775
4110596806,36.8187189,-1.3145387
4166892389,36.7820588,-1.3288743
4192147411,36.7660339,-1.3440611
4192147412,36.7640591,-1.3437356
4192147413,36.7640962,-1.3465997
4192147414,36.7651404,-1.3465856
4192147415,36.7652049,-1.3465603
4192147416,36.7655084,-1.3457983
4421823596,36.824839,-1.3202012
4436261603,36.8021328,-1.315582
4436261612,36.8021222,-1.3157066
4436261614,36.801509,-1.3155743
4436261617,36.8016532,-1.3157096
4436261618,36.801983,-1.3157586
4436261619,36.8017096,-1.3157579
4436261620,36.8018896,-1.3157955
4436261621,36.8017902,-1.3158129
4711263743,36.7834209,-1.3169844
4711263744,36.7834319,-1.3170112
4711263745,36.7841063,-1.3158424
4711263746,36.7841024,-1.3158433
4711308866,36.782987,-1.3157671
4711308867,36.7826163,-1.3157876
4838514224,36.7658262,-1.3660899
4914522209,36.7830585,-1.3175577
4934449696,36.7453047,-1.364582
5119148464,36.7781228,-1.3158171
5119185445,36.77972,-1.3189587
5119191997,36.7770662,-1.3171999
5119209879,36.7770555,-1.3172096
5119214668,36.7798032,-1.3187794
5119233643,36.7790025,-1.3189617
5119233644,36.7791789,-1.3186822
5119233645,36.7792246,-1.3186906
5119239744,36.7773735,-1.3174872
5119239745,36.777429,-1.317394
5119251870,36.7784353,-1.3183121
5134858557,36.7836842,-1.3153511
5134962352,36.7784158,-1.3156751
5137463139,36.8017665,-1.3158029
5257354027,36.8010073,-1.3169573
5257354029,36.8008733,-1.3161551
5257354034,36.8005138,-1.3163221
5257354035,36.8004044,-1.3167247
5257354036,36.8011517,-1.3165411
5257354037,36.8009841,-1.3163185
5295553069,36.7948279,-1.3172762
5353048121,36.701368,-1.3231154
5356726940,36.7162056,-1.3112326
5360972286,36.7246035,-1.3593544
5361484361,36.6919654,-1.3103673
5361484408,36.7447695,-1.3744732
5361662247,36.7376074,-1.3370405
5361662248,36.7376677,-1.3367899
5370854863,36.7575053,-1.3644168
5370855122,36.7544023,-1.3544799
5370855123,36.7545442,-1.3554894
5370855124,36.755799,-1.3553735
5370855125,36.7557001,-1.3543897
5372384721,36.795045,-1.3279262
5372384722,36.7946695,-1.3284437
5372384723,36.7932637,-1.3272869
5372384724,36.79369,-1.3267592
5543285283,36.7825521,-1.3175474
5543285284,36.782803,-1.3174934
5543285285,36.7828187,-1.3175701
5543285286,36.7825625,-1.3176189
5594655628,36.8026932,-1.3165792
5594655629,36.8026972,-1.3166637
5594655630,36.802889,-1.3166556
5594655631,36.8028836,-1.3165725
5748662221,36.7630808,-1.361911
6064281285,36.7297713,-1.3667462
6142152798,36.7124977,-1.3184547
6142152799,36.7130226,-1.3193946
6142152800,36.7130817,-1.3193849
6142152801,36.7125838,-1.3184107
6142220517,36.7072236,-1.3259782
6142220518,36.7073514,-1.3260735
6142220519,36.7074675,-1.3265264
6142220520,36.7057854,-1.3269073
6142220521,36.7056576,-1.3265101
6142220522,36.7056181,-1.3264253
6142220523,36.7063535,-1.3263899
6142220547,36.7127299,-1.3247518
6142220548,36.7133735,-1.3257924
6142220549,36.7114962,-1.327049
6142220550,36.7106505,-1.3260084
6318942656,36.7273928,-1.2971335
6319120960,36.7294842,-1.3025877
6319120961,36.7276755,-1.3030243
6319120962,36.7271085,-1.3031337
6830686439,36.7880116,-1.3307185
6830686445,36.767714,-1.3378997
6830686446,36.7491988,-1.3472772
6830686447,36.7531005,-1.347808
6830686448,36.751971,-1.350109
6830686449,36.7486841,-1.3494787
6830686452,36.7528545,-1.33402
6830686453,36.7507772,-1.3371464
6830686454,36.7521067,-1.3372744
6830686455,36.7517299,-1.3402881
6830686456,36.7503222,-1.3401389
6830686457,36.7507061,-1.3379283
7180835846,36.7225136,-1.3279828
7208230994,36.7846243,-1.3149098
7208344237,36.7819444,-1.3153196
7208344250,36.7815167,-1.31516
7937755840,36.780985,-1.3167883
7937755842,36.7992717,-1.3179117
7937755845,36.79556,-1.3168033
7937755847,36.790245,-1.3160267
7937755852,36.79654,-1.3178033
7937755853,36.7987983,-1.3167783
7937755856,36.80089,-1.3168117
7937755862,36.794181,-1.3187323
7937755863,36.77679,-1.3149233
7937755868,36.7992033,-1.31842
7937755871,36.7832613,-1.314412
7937755876,36.79705,-1.3176167
7937755883,36.79536,-1.3180967
7937824586,36.7825887,-1.3160664
7937824592,36.78916,-1.3135717
8137763469,36.7730056,-1.3250216
8170759375,36.8262519,-1.3233589
8170759376,36.8265321,-1.3233616
8170759377,36.8265693,-1.3233234
8170759378,36.8266362,-1.3233884
8170759379,36.8266028,-1.3234227
8170759380,36.826725,-1.3235417
8170759381,36.8266275,-1.3236417
8170759382,36.8266017,-1.3236166
8170759383,36.8265428,-1.323677
8170759384,36.8264965,-1.3236319
8170759385,36.8265634,-1.3235633
8170759386,36.8265534,-1.3235536
8170759387,36.8265352,-1.3235633
8170759388,36.8265143,-1.3235429
8170759389,36.8265362,-1.3235204
8170759390,36.82644,-1.3234267
8170759391,36.8264158,-1.3234515
8170759392,36.8263993,-1.3234355
8170759393,36.826419,-1.3234153
8170759394,36.8263808,-1.3233781
8170759395,36.8263277,-1.3234327
8170759396,36.8263416,-1.3231766
8170759397,36.8263978,-1.3231167
8170759398,36.8264466,-1.3231625
8170759399,36.8263868,-1.3232202
8170759400,36.8267446,-1.323488
8170759401,36.8267824,-1.3234486
8170759402,36.8268508,-1.3235142
8170759403,36.8267272,-1.323643
8170759404,36.826679,-1.3235968
8170759405,36.8267648,-1.3235073
8181596241,36.8233929,-1.3122878
8181596242,36.8237086,-1.3119831
8181596243,36.8236618,-1.3118654
8181596244,36.823246,-1.3120681
8181596245,36.8232925,-1.3121634
8181596246,36.8233795,-1.312121
8181596247,36.823393,-1.3121487
8181596248,36.8233394,-1.3121749
8181785826,36.8226679,-1.3110395
8181785827,36.8229165,-1.3115286
8181785828,36.8230141,-1.3114724
8181785829,36.8229117,-1.3112434
8181785830,36.8229521,-1.3112231
8181785831,36.8229781,-1.3112603
8181785832,36.8230373,-1.3112162
8181785833,36.8229522,-1.3111016
8181785834,36.8228898,-1.311144
8181785835,36.8229193,-1.3111907
8181785836,36.8229017,-1.3112013
8181785837,36.8227724,-1.3109784
8210168925,36.7824453,-1.3244194
8210168926,36.782695,-1.3244094
8210168927,36.7832343,-1.3248328
8210168928,36.7837957,-1.3251204
8210168929,36.7832822,-1.3262461
8210168930,36.7829719,-1.3267129
8210168931,36.782534,-1.3270753
8210168932,36.781255,-1.3259358
8212725282,36.7852606,-1.3243679
8212725283,36.7849473,-1.3241303
8212725284,36.784015,-1.3234124
8212725285,36.783981,-1.3233863
8212725286,36.7840045,-1.3233549
8212725287,36.7837982,-1.3231957
8212725288,36.7837774,-1.3232114
8212725289,36.7835449,-1.3230155
8212725290,36.784203,-1.3221671
8212725291,36.7860023,-1.3235403
8212725292,36.7855113,-1.324005
8212725293,36.7855688,-1.3240729
8212725294,36.7858012,-1.3242635
8212725295,36.7855792,-1.324689
8212725296,36.7852815,-1.3244201
8212814518,36.7882953,-1.3265304
8212814519,36.7878138,-1.3267827
8212814520,36.7875702,-1.3273104
8212814521,36.7881659,-1.3283641
8212814522,36.7883736,-1.3288182
8212814523,36.7892002,-1.3281832
8212814524,36.7886781,-1.3271422
8212814525,36.7883678,-1.3265536
8301506733,36.8263904,-1.3232224
8301506734,36.8257156,-1.3229487
8301506735,36.8259287,-1.3231688
8301506736,36.8259028,-1.3231939
8301506737,36.8260015,-1.3232958
8301506738,36.8260142,-1.323299
8301506739,36.8261149,-1.3234152
8301506740,36.8261722,-1.3233655
8301506741,36.8260716,-1.3232493
8301506742,36.8261879,-1.3231486
8301506743,36.8262397,-1.3232085
8301506744,36.8262896,-1.3231653
8301506745,36.8263147,-1.3231411
8301506746,36.8261915,-1.323014
8301506747,36.8262301,-1.3229765
8301506748,36.8261603,-1.3229045
8301506749,36.8261161,-1.3229473
8301506750,36.8258936,-1.3227177
8301506751,36.825841,-1.3227687
8301506752,36.8258703,-1.3227989
8864651282,36.7148805,-1.3191852
9005934500,36.8236507,-1.3120189
9005934501,36.8236584,-1.312049
9005934502,36.8237145,-1.312134
9005934515,36.8229953,-1.3116537
9005934516,36.8230383,-1.3117492
9005982717,36.8233858,-1.3115831
9005982718,36.8233415,-1.3114641
9005982719,36.827812,-1.3117427
9005982720,36.827808,-1.3118207
9005982721,36.8277141,-1.3118247
9005982722,36.8277201,-1.3121225
9005982723,36.8281139,-1.3121205
9005982724,36.8281139,-1.3120545
9005982725,36.8281459,-1.3120465
9005982726,36.8281459,-1.3120885
9005982727,36.8282239,-1.3120865
9005982728,36.8282239,-1.3117287
9053026943,36.7745083,-1.3150967
9053069462,36.7751583,-1.3154633
9055745993,36.7746467,-1.3148433
9055757018,36.7789052,-1.3173892
9055790181,36.7816406,-1.3153124
9058309550,36.782232,-1.3154927
9059572442,36.782397,-1.3148777
9075701566,36.7830942,-1.3161753
9075704385,36.7851792,-1.3148702
9075710816,36.7878215,-1.315114
9075774019,36.7888994,-1.3151736
9075811988,36.7907175,-1.3150199
9075883318,36.7951483,-1.318086
9075994718,36.78339,-1.3153634
9076003067,36.7956539,-1.3180207
9076040156,36.7831398,-1.3147479
9076043891,36.80018,-1.3146857
9116076800,36.7818629,-1.3153019
9116097926,36.7832372,-1.3150695
9116299929,36.7879595,-1.3124162
9122765464,36.8024228,-1.3165738
9122789938,36.8013918,-1.3146643
9122826241,36.8019368,-1.315407
9122841548,36.8023354,-1.3157446
9122878493,36.8021597,-1.3152708
9122892721,36.8023491,-1.315833
9122984596,36.7943089,-1.3184637
9128855288,36.7777933,-1.3175417
9128864511,36.774547,-1.3165257
9128918527,36.7787211,-1.3180071
9128931800,36.7794275,-1.3187283
9129044016,36.7801353,-1.3187667
9129087489,36.7802,-1.3187367
9129098741,36.7820522,-1.3188891
9131552423,36.7988942,-1.3182622
9631415305,36.7487606,-1.3495654
9833075199,36.7883112,-1.3285065
9833075204,36.7881905,-1.3283463
9833075205,36.7882086,-1.3283442
9833075206,36.7882381,-1.3283503
9833075207,36.788287,-1.3284421
9833075208,36.7882783,-1.3285842
9911310113,36.7488727,-1.3486508
10780953108,36.7902244,-1.3148101
10792571662,36.7948219,-1.3173303
10819674125,36.8080576,-1.3216549
10819674126,36.8072976,-1.3220171
10819674127,36.8065112,-1.3222026
10819674128,36.8048854,-1.3198086
10819674129,36.8056453,-1.3196585
10819674130,36.8059634,-1.3194818
10819674131,36.8063345,-1.3192344
10819674132,36.8067851,-1.3186956
10819674133,36.8070061,-1.3182892
10819674134,36.8074302,-1.3177592
10819674135,36.8097099,-1.3199412
11155030945,36.7674106,-1.3681221
11155030946,36.7674594,-1.3678291
11155030947,36.7674484,-1.3677843
11155030948,36.7670997,-1.3671385
11155030949,36.7669923,-1.3669729
11155030950,36.7658454,-1.3650079
11155030951,36.7651493,-1.3649248
11155030952,36.7648952,-1.3649011
11155030953,36.7641201,-1.3677724
11550292097,36.7144055,-1.3073016
11559827400,36.733479,-1.3338746
11568415744,36.7372728,-1.3364745
11568415745,36.7372507,-1.3365669
11568415746,36.7372148,-1.3367016
11568415747,36.7372953,-1.3367231
11568415748,36.7373143,-1.3366518
11568415749,36.7372338,-1.3366304
11568415750,36.7373706,-1.3367771
11568415751,36.7372772,-1.3363256
11568415752,36.7373118,-1.3363348
11568415753,36.7373014,-1.3363737
11568415754,36.7369792,-1.3362925
11568415755,36.7369311,-1.3362797
11568415756,36.7369428,-1.336236
11568415757,36.7369909,-1.3362489
11568415758,36.7373941,-1.3363569
11568415783,36.7368901,-1.3364332
11568415784,36.7368582,-1.3365416
11568415785,36.7367018,-1.3363316
11568415786,36.7367175,-1.3363362
11572263881,36.7127059,-1.3187895
11572263882,36.712741,-1.3187709
11572263883,36.7127203,-1.3188167
11572263884,36.7127524,-1.3187924
11572263885,36.7127958,-1.3188873
11572263886,36.712803,-1.3189381
11572263887,36.7127805,-1.3189413
11572263888,36.7127733,-1.3188905
11572263889,36.7128339,-1.3189313
11572263890,36.7128742,-1.3190077
11572263891,36.7128164,-1.3190381
11572263892,36.7127761,-1.3189617
11572263893,36.712941,-1.3190991
11572263894,36.7128652,-1.3191411
11572263895,36.7129521,-1.3191191
11572263896,36.7128763,-1.3191611
11572263897,36.7129684,-1.3191101
11572263898,36.7130133,-1.3191912
11572263899,36.7128975,-1.3192553
11572263900,36.7128526,-1.3191742
11572263901,36.7127547,-1.3186941
11572263902,36.7127949,-1.3187698
11572263903,36.7126745,-1.318841
11572263904,36.7126313,-1.3187596
11572263905,36.7130645,-1.319374
11572263906,36.7130638,-1.319311
11572263907,36.7130356,-1.3192962
11572263908,36.713102,-1.3192634
11572263909,36.7131027,-1.3192345
11572263910,36.7130839,-1.3192278
11572263911,36.7131127,-1.3192124
11572263912,36.7131141,-1.3191635
11572263913,36.7130437,-1.3191011
11572263914,36.7130604,-1.3190147
11572263915,36.7129384,-1.319014
11572263916,36.7129672,-1.3190334
11572263917,36.7130008,-1.3189356
11572263918,36.7129639,-1.3188725
11572263919,36.7128881,-1.3189121
11572263920,36.7130618,-1.3191309
11572263921,36.7130273,-1.3189942
11572263922,36.712938,-1.3189804
11572263923,36.7128858,-1.3188714
11572263924,36.7128532,-1.3188524
11572263925,36.7128573,-1.318827
11572263926,36.7129116,-1.3187934
11572263927,36.7129027,-1.3187554
11572263928,36.712921,-1.3187546
11572263929,36.7128425,-1.3187227
11572263930,36.7128214,-1.3186835
11572263931,36.7128291,-1.3186423
11572263932,36.7128402,-1.3186004
11572263933,36.7127771,-1.3186047
11572263934,36.7127443,-1.3185749
11572263935,36.7127289,-1.3185913
11572263936,36.7126849,-1.3186118
11572263937,36.7130457,-1.3194149
11572263938,36.7129726,-1.3193666
11572263939,36.7129759,-1.3193331
11572263940,36.7129431,-1.3193391
11572263941,36.7129143,-1.31937
11572263942,36.7128599,-1.3193438
11572263943,36.7128418,-1.3193646
11572263944,36.7128029,-1.3193485
11572263945,36.7128164,-1.3193237
11572263946,36.712811,-1.3192701
11572263947,36.7127225,-1.3191833
11572263948,36.7127218,-1.3191507
11572263949,36.7127527,-1.3191491
11572263950,36.712758,-1.3190904
11572263951,36.7127275,-1.3191075
11572263952,36.7126846,-1.3191125
11572263953,36.7127181,-1.3190951
11572263954,36.7126695,-1.3190961
11572263955,36.7128026,-1.3192269
11572263956,36.712765,-1.3191354
11572263957,36.712632,-1.3190707
11572263958,36.7126603,-1.3189902
11572263959,36.7126299,-1.3190059
11572263960,36.7126548,-1.3189778
11572263961,36.7126903,-1.31896
11572263962,36.7126413,-1.3189299
11572263963,36.7126162,-1.3189567
11572263964,36.7125854,-1.3189376
11572263965,36.7125954,-1.3189064
11572263966,36.7125669,-1.3188102
11572263967,36.712531,-1.3187797
11572263968,36.7125076,-1.318772
11572271569,36.7125079,-1.3187358
11572271570,36.7125495,-1.3187204
11572271571,36.7128893,-1.3187429
11572271572,36.712815,-1.318579
11572271573,36.7126583,-1.3189368
11572271574,36.7125939,-1.3188487
11572271575,36.7126051,-1.3186547
11572271576,36.7125455,-1.3186761
11572271577,36.7126879,-1.3185132
11572271578,36.7125334,-1.3186099
11572271579,36.712524,-1.3186101
11572271580,36.7125116,-1.3185906
11572271581,36.7125213,-1.3185809
11572271582,36.7126373,-1.3184751
11572271583,36.7126946,-1.318562
11572271584,36.7126777,-1.3185943
11572271585,36.712616,-1.3184736
11572271586,36.7125283,-1.3185145
11572271587,36.7125359,-1.3186152
11572271588,36.7125993,-1.3186425
949597858,36.8864825,-1.3000974
1446059290,36.8719263,-1.3107551
5496079249,36.8679329,-1.2968471
5496079255,36.8683483,-1.2949976
5496079293,36.8681176,-1.2889568
5496079294,36.8683137,-1.2909294
5496079295,36.870006,-1.2900757
5496079296,36.8706945,-1.2878109
5496079297,36.8706599,-1.2877263
5496079298,36.8704272,-1.2905833
5496079299,36.8714378,-1.2900411
5496079300,36.8725873,-1.2893894
5496079301,36.8717221,-1.2898018
5496079302,36.8717723,-1.2899022
5496079303,36.8719159,-1.2881483
5496079304,36.8714994,-1.2874105
5496079305,36.8682579,-1.2899431
5496079307,36.8646522,-1.2849386
5496079308,36.8638675,-1.2852154
5496079309,36.8637714,-1.2865266
5496079310,36.8645214,-1.2869996
5496079311,36.8650868,-1.2873072
5496079312,36.8653983,-1.2866766
5496079313,36.865406,-1.2864151
5496079314,36.8652829,-1.2861536
5496079315,36.8638906,-1.2862286
5496079316,36.8640233,-1.2860181
5496079317,36.863957,-1.2856206
5496079320,36.8598521,-1.2883646
5496079621,36.8602483,-1.2892644
5496079622,36.8619022,-1.28848
5496079623,36.8615175,-1.287634
5496079639,36.864856,-1.2945092
5496079640,36.8647329,-1.2956666
5496079641,36.8653676,-1.2957628
5496079642,36.8655022,-1.2945669
5496079645,36.8816215,-1.2949361
5496079646,36.8818522,-1.2959935
5496079647,36.883683,-1.2959281
5496079648,36.883933,-1.2957128
5496079649,36.8817215,-1.2948938
5496079650,36.8826349,-1.2947457
5496079651,36.8833263,-1.2948255
5496079652,36.8842104,-1.2955076
5496079653,36.8839991,-1.2950589
5496079669,36.8807822,-1.2846723
5496079670,36.8809522,-1.2856961
5496079671,36.883283,-1.2852846
5496079672,36.8830884,-1.2843451
5496092682,36.8811484,-1.2908525
5496092683,36.8811522,-1.2917138
5496092684,36.8824753,-1.2917561
5496092685,36.8823984,-1.2908486
5496092686,36.8783561,-1.2910793
5496092687,36.8783638,-1.2917638
5496092688,36.8810676,-1.2917253
5496092689,36.8799561,-1.2911562
5496092690,36.8811041,-1.2911793
5496092691,36.8799878,-1.2907256
5496092692,36.8804883,-1.2907256
5496092693,36.8811097,-1.2907083
5704419901,36.8722595,-1.3107609
6817327518,36.8749898,-1.2859751
6817327519,36.8759029,-1.285668
6817327520,36.8769031,-1.285166
6817327521,36.8774841,-1.2867095
6817327522,36.8756248,-1.2874148
6817508245,36.8683202,-1.2960945
9694744875,36.8823939,-1.2917535
9694744876,36.8820048,-1.2917411
9694757349,36.8807628,-1.290718
10138771543,36.871282,-1.2875187
10138771544,36.8711662,-1.2875763
10198739891,36.8750333,-1.2860814
10198888581,36.8683059,-1.2908196
